dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,attack_cat,label
1.45,tcp,ssh,FIN,178,158,13517,210171,370.26,255,0,978479.7,1863790.6,4,5,Normal,0
1.393,tcp,smtp,RST,149,82,5100,125348,1812.23,64,60,220088.2,1360923.9,8,18,Normal,0
28.653,udp,-,CON,192,203,10212,214911,1834.77,64,29,844536.7,1275819.0,10,7,DoS,1
8.192,tcp,-,FIN,85,266,44484,135713,2057.01,255,0,756886.8,1449171.8,6,11,Normal,0
2.494,tcp,ssh,CON,292,128,89168,87958,2136.89,255,32,65417.8,784808.0,10,1,DoS,1
11.818,tcp,smtp,INT,214,139,12444,100545,1590.17,254,32,896044.0,1306314.1,10,16,Exploits,1
12.308,arp,http,INT,61,102,14495,80834,2555.1,255,32,510524.0,431701.8,8,17,Fuzzers,1
4.558,tcp,smtp,FIN,66,313,51856,39491,2099.66,64,0,719093.4,815293.0,4,5,Normal,0
8.133,udp,dns,FIN,63,225,17832,97613,1435.75,64,60,212606.1,959960.4,6,13,Exploits,1
9.552,tcp,http,FIN,5,202,99069,143268,1854.78,254,60,772200.0,769985.0,3,19,Exploits,1
11.542,tcp,dns,FIN,82,207,63250,195695,3544.88,128,252,580848.2,317920.3,11,14,Normal,0
19.998,tcp,-,FIN,219,54,49966,63275,1894.36,255,29,134898.0,894983.1,0,15,Generic,1
2.231,tcp,-,FIN,52,231,12666,242770,4507.3,31,60,480591.7,1529076.5,10,15,Normal,0
22.048,udp,dns,FIN,192,337,20577,207671,4765.02,255,32,972930.7,1753321.9,2,2,Generic,1
3.199,tcp,http,FIN,49,325,53051,30243,61.67,255,29,367819.0,792159.2,7,19,Normal,0
13.826,udp,dns,FIN,184,128,50757,30483,4492.4,255,0,912513.9,1140457.5,13,18,Normal,0
3.38,tcp,dns,CON,159,285,92864,242202,3615.18,254,60,736809.3,837407.0,3,15,Normal,0
29.981,tcp,http,FIN,48,116,67372,14516,746.93,64,60,844784.6,1898148.2,14,11,Normal,0
15.515,tcp,dns,CON,187,180,87075,202861,2299.09,128,29,408187.4,1423625.6,3,1,Normal,0
1.759,tcp,dns,REQ,17,64,93690,196154,3856.88,31,29,522554.7,650755.1,5,16,Normal,0
8.833,udp,dns,FIN,1,93,56209,146932,4274.61,254,60,342653.5,1158477.7,14,14,Normal,0
1.049,udp,http,CON,48,33,66944,187814,506.34,254,60,809564.3,958860.6,9,2,Generic,1
1.542,tcp,smtp,INT,47,321,9713,203360,223.63,64,0,417162.0,510316.1,9,8,Normal,0
0.315,tcp,smtp,FIN,48,235,34454,23720,270.86,255,60,634234.2,678012.6,0,12,Normal,0
0.423,udp,http,FIN,105,19,81505,12839,4738.96,128,252,7773.6,1241324.8,6,3,Exploits,1
9.381,tcp,http,FIN,272,19,46271,199718,3727.93,255,0,181223.2,837913.4,12,8,Generic,1
18.847,tcp,dns,FIN,55,91,103332,234700,4925.24,128,29,957942.3,1331817.4,4,4,Normal,0
18.693,tcp,dns,FIN,70,102,65850,42247,1073.01,64,29,377974.4,1950103.1,5,8,Normal,0
19.561,tcp,dns,CON,278,57,83588,103054,2504.17,255,252,165982.2,1152956.3,2,5,Generic,1
8.177,udp,ftp-data,INT,238,217,100393,233590,207.69,254,60,147540.8,1823502.6,2,2,Normal,0
5.886,udp,smtp,FIN,179,73,81884,212804,2381.75,31,252,921904.0,1622199.8,4,19,Normal,0
7.126,tcp,http,RST,19,322,18710,115036,1988.01,128,60,816677.3,1410457.0,6,13,Normal,0
10.194,udp,ssh,FIN,188,321,106965,56795,4115.31,64,29,168872.1,975618.0,10,2,Normal,0
10.361,tcp,dns,INT,186,85,79900,239864,4294.26,64,60,710734.8,1224872.8,3,12,Generic,1
4.508,tcp,smtp,CON,13,330,21805,127692,2883.98,31,252,707666.4,1191792.8,14,8,Exploits,1
2.757,tcp,dns,FIN,111,19,89533,187996,3203.15,64,60,11315.2,1413417.0,2,1,Exploits,1
17.471,tcp,dns,RST,266,224,58439,139652,740.71,31,29,617590.4,679160.7,11,18,Generic,1
0.576,tcp,smtp,INT,210,234,17316,47622,1732.7,64,252,613940.9,544325.8,4,3,DoS,1
0.146,tcp,smtp,FIN,180,83,103906,49342,589.57,31,252,632180.5,1445669.0,7,10,Generic,1
5.008,tcp,dns,FIN,208,301,10734,106347,4026.1,64,252,686630.4,501762.7,12,4,Generic,1
8.557,ospf,smtp,FIN,124,123,57602,25754,951.84,255,60,631173.1,483981.2,6,10,Normal,0
4.303,ospf,http,CON,184,4,45443,158519,3877.77,64,0,448958.9,1157287.3,4,9,Normal,0
0.1,tcp,dns,RST,23,287,77251,205885,513.95,255,29,536850.6,184946.0,14,3,Generic,1
2.101,tcp,dns,FIN,48,202,23369,57367,3738.94,64,0,727884.7,671189.1,3,18,Normal,0
27.356,udp,dns,CON,263,216,16741,161729,531.17,254,252,141692.3,426290.9,11,5,Normal,0
24.479,tcp,http,FIN,125,19,100891,169760,2283.01,64,60,597594.3,1687238.7,12,19,DoS,1
11.15,udp,http,FIN,167,62,49122,156030,3251.54,31,32,83915.6,424256.4,4,9,Normal,0
2.906,arp,smtp,FIN,147,48,51761,18031,3795.17,254,32,411957.0,1045375.9,9,17,Normal,0
13.511,udp,dns,CON,195,186,89052,146745,511.6,31,60,861118.8,963938.1,10,11,Exploits,1
13.815,unas,ftp-data,CON,175,48,55541,75825,732.67,64,0,290058.0,1510697.1,2,11,Normal,0
2.941,tcp,http,FIN,104,1,50273,21869,1059.41,31,32,932448.5,1487753.2,3,2,Normal,0
0.609,tcp,dns,FIN,157,128,109441,64677,666.96,128,29,443280.6,244975.4,0,1,Normal,0
3.344,tcp,dns,INT,275,141,36059,42871,3798.5,254,0,740500.7,833245.2,1,12,Normal,0
4.516,tcp,smtp,CON,192,193,112868,54196,2770.0,255,29,736743.6,1305809.9,9,4,Normal,0
3.229,udp,dns,FIN,10,155,46590,179153,4352.54,254,29,107873.3,1918874.8,0,9,Reconnaissance,1
6.66,tcp,dns,CON,254,121,94449,248107,3697.47,254,252,476807.5,500669.4,11,13,Normal,0
11.594,tcp,smtp,FIN,87,94,22011,25576,22.81,31,0,213689.1,1414537.1,6,3,Exploits,1
11.984,unas,http,INT,67,5,10001,218825,4175.1,255,0,177249.0,1163972.4,3,19,Generic,1
1.678,tcp,smtp,FIN,219,122,76107,48937,2386.43,254,32,746928.3,539938.9,7,11,Generic,1
39.383,tcp,http,FIN,142,71,97621,215232,1431.46,128,252,527279.1,1258892.1,6,12,Normal,0
3.342,tcp,http,CON,3,14,87968,54580,3830.6,128,252,986194.5,1400043.0,3,5,Normal,0
8.326,tcp,dns,FIN,9,240,95384,35810,3242.35,255,0,174926.9,1578786.6,6,6,Generic,1
48.617,unas,dns,FIN,71,319,91321,63816,1402.25,255,252,251285.0,964580.2,3,17,Exploits,1
3.518,udp,http,FIN,55,93,92368,162440,6.31,254,29,938070.8,1981731.5,1,0,Normal,0
11.127,udp,http,FIN,298,306,58003,145896,1095.43,64,60,956579.3,1406319.0,14,8,Normal,0
7.111,tcp,-,FIN,184,322,42491,164724,1735.47,31,60,180090.0,428546.7,11,1,Normal,0
17.636,tcp,dns,FIN,43,72,2928,188732,4817.64,254,252,575119.7,1560791.6,5,11,Exploits,1
9.763,unas,http,REQ,145,176,831,79696,397.98,254,252,596936.0,1036490.3,0,13,Generic,1
2.113,tcp,http,FIN,120,264,75976,173205,1689.69,128,60,89056.7,1012969.9,2,0,Normal,0
2.225,tcp,ssh,FIN,192,197,60413,26243,1472.16,128,32,385682.3,110886.1,8,4,Exploits,1
31.685,tcp,-,FIN,16,229,51281,206778,491.1,255,0,198021.3,1981279.6,6,5,Fuzzers,1
6.019,tcp,dns,FIN,213,168,66580,195542,2077.2,64,252,904247.4,1963026.0,11,14,Normal,0
7.888,tcp,smtp,INT,295,155,25618,114592,4817.18,31,29,678970.6,557361.0,8,9,Generic,1
8.951,tcp,http,FIN,298,201,14261,2517,3867.46,254,0,847817.2,669919.5,4,14,Generic,1
1.813,tcp,http,FIN,226,325,47898,182639,3844.22,31,252,372160.5,890351.0,13,1,Normal,0
0.886,tcp,http,FIN,217,238,47944,151959,1263.69,128,29,316201.0,54206.6,2,12,Normal,0
3.659,tcp,dns,INT,120,205,115815,116004,4943.55,254,32,996087.5,1452705.8,7,4,Normal,0
30.011,udp,http,FIN,96,306,25771,139745,589.02,255,60,180110.7,1263306.5,9,13,Generic,1
15.287,tcp,dns,FIN,172,90,33816,189857,1735.98,128,32,479633.8,1518733.1,0,9,Normal,0
0.152,tcp,smtp,FIN,216,89,117461,236028,2485.8,254,29,620797.1,484309.9,1,10,Analysis,1
0.102,tcp,http,FIN,222,36,17850,95163,2747.05,64,29,681545.9,709466.8,13,14,Generic,1
3.159,tcp,dns,CON,153,239,79591,175440,4667.95,254,29,356938.3,1676513.6,2,14,Normal,0
4.204,tcp,dns,FIN,225,160,58157,55742,457.86,128,32,301481.5,944721.1,13,19,Generic,1
2.457,tcp,smtp,FIN,297,303,8771,52084,4100.94,255,0,529591.0,1678216.3,11,19,Fuzzers,1
27.548,tcp,-,CON,57,206,112945,201170,3670.21,64,29,789814.9,1205921.3,5,11,Normal,0
4.149,tcp,smtp,FIN,138,257,81372,119234,4925.34,128,252,498552.2,374665.8,0,18,Normal,0
0.401,tcp,smtp,FIN,195,135,93940,156416,368.85,255,60,424971.0,66420.2,2,12,Normal,0
0.232,udp,http,FIN,123,257,56933,158736,3957.94,64,60,7956.7,1553181.5,0,2,Generic,1
15.077,udp,http,CON,253,81,33280,19577,1206.47,128,29,261736.5,152414.2,2,4,Normal,0
34.464,unas,dns,FIN,242,110,27119,211729,533.01,64,0,80752.3,1006462.1,6,5,Generic,1
12.812,udp,dns,FIN,60,7,46389,226392,524.09,64,32,182610.1,650541.9,7,6,Exploits,1
9.453,tcp,smtp,CON,77,89,85437,219080,1641.16,31,60,684486.7,1080867.1,0,7,Fuzzers,1
16.376,tcp,dns,INT,74,181,7445,216147,2497.3,254,32,153809.7,781321.3,13,3,Normal,0
5.601,unas,http,CON,229,275,39215,18241,1445.95,254,252,658159.5,1721296.1,3,9,Exploits,1
6.675,tcp,dns,CON,201,82,27611,137709,2078.31,254,32,779394.2,1379398.2,3,12,Generic,1
12.388,udp,ftp-data,FIN,51,155,89062,175543,1121.28,31,0,86062.8,943651.6,6,8,Generic,1
3.091,tcp,dns,FIN,120,204,112084,16699,257.91,255,32,751380.5,1367676.6,12,9,Normal,0
6.085,tcp,dns,FIN,127,25,102928,249627,4336.68,31,0,350856.0,1020640.9,14,18,Normal,0
10.385,udp,dns,CON,227,64,71737,152140,1652.45,128,60,584585.3,1325731.6,12,14,Normal,0
5.175,tcp,http,REQ,177,231,16741,182307,629.29,254,29,264335.0,1103526.2,11,19,Normal,0
6.13,udp,http,FIN,215,147,18994,246516,1652.03,128,0,44444.0,712491.4,8,18,Normal,0
5.672,tcp,smtp,FIN,15,31,32641,89845,515.09,31,252,720218.8,22256.2,8,0,Normal,0
0.019,unas,dns,FIN,291,290,13990,148427,3330.73,255,60,514388.0,663004.2,10,5,Normal,0
0.417,tcp,ssh,FIN,291,109,79806,174771,3014.77,31,0,900964.4,1710612.1,14,7,Normal,0
2.015,tcp,smtp,FIN,63,185,75461,142832,3126.47,31,252,825153.1,1309098.9,5,4,Normal,0
7.47,udp,smtp,FIN,233,56,102961,25912,182.96,64,32,412830.5,1640578.9,9,7,Normal,0
41.013,tcp,smtp,FIN,142,138,58107,182289,2883.34,64,29,271775.5,1913629.5,5,9,Exploits,1
4.127,tcp,http,CON,203,78,88004,45696,3364.66,31,0,1812.1,1099247.6,4,1,Fuzzers,1
50.43,tcp,http,CON,196,304,22722,244999,2611.78,255,252,223001.5,1189568.2,6,2,Generic,1
2.264,tcp,dns,CON,49,225,92642,44304,122.03,31,0,9961.7,631421.7,8,7,Normal,0
7.015,tcp,dns,CON,53,3,27431,76512,3987.9,128,252,160014.6,567678.6,6,10,Generic,1
0.827,arp,dns,RST,171,343,80839,235235,4672.95,31,32,756790.1,1056085.8,8,6,Normal,0
5.082,tcp,dns,INT,213,203,77370,17205,1750.89,31,32,405379.0,872974.3,9,11,Generic,1
6.837,tcp,ssh,FIN,188,271,53027,7753,1446.3,254,29,510743.6,1317430.0,1,10,Exploits,1
12.91,tcp,ssh,FIN,225,313,68752,231612,4120.31,255,32,700449.9,154557.0,13,11,Normal,0
11.098,tcp,dns,FIN,80,293,80760,129069,1049.53,31,0,608648.5,1667181.9,4,1,Generic,1
22.993,udp,http,FIN,158,201,64052,159034,4971.3,255,32,50446.1,264088.4,9,9,Generic,1
1.882,tcp,dns,FIN,84,160,57548,16668,2080.46,255,32,144157.3,693990.8,14,0,Generic,1
1.453,tcp,dns,FIN,183,148,25280,25375,4560.01,31,29,664661.2,514682.7,2,6,Normal,0
5.791,tcp,http,FIN,98,321,45507,141295,2914.84,128,252,177816.9,1351668.5,12,12,Normal,0
7.181,tcp,ssh,CON,254,111,52898,237598,2905.47,64,60,413575.8,1275081.0,4,0,Generic,1
15.955,tcp,smtp,FIN,74,18,76463,134096,3495.28,64,252,166818.8,671134.5,2,18,Normal,0
0.918,udp,http,CON,49,61,93129,145632,2347.43,254,60,685973.7,449247.1,13,12,Reconnaissance,1
7.141,tcp,smtp,CON,205,99,53556,5197,507.41,254,32,673659.9,324282.8,6,16,DoS,1
18.618,udp,dns,FIN,33,316,88067,136350,2948.85,31,32,441816.2,133930.5,10,16,Normal,0
14.395,tcp,dns,INT,40,162,50310,48410,4658.21,255,29,839702.8,419984.2,10,0,Normal,0
5.702,unas,http,FIN,71,217,63053,131667,2336.2,255,29,180244.5,220947.9,2,9,Normal,0
15.944,unas,dns,FIN,119,184,43308,20362,3960.75,255,32,333448.2,1095883.8,7,17,Fuzzers,1
0.61,tcp,dns,CON,39,275,74142,230129,2612.89,64,60,33637.1,850451.5,3,11,Normal,0
11.592,udp,dns,CON,190,42,97288,128475,1945.93,254,0,820219.2,364996.1,11,8,Fuzzers,1
17.945,tcp,http,FIN,72,150,90013,115799,3902.52,255,32,704508.0,1836985.7,9,14,Normal,0
16.167,udp,http,CON,162,187,42787,187518,3350.37,255,32,124901.1,1017439.0,12,6,Normal,0
7.116,udp,http,CON,66,262,18512,69736,1133.06,255,32,653783.2,1130830.8,3,17,Normal,0
18.915,tcp,-,CON,145,11,11402,217152,1008.84,31,60,873761.0,1999930.8,1,12,Normal,0
8.574,tcp,smtp,FIN,138,145,22801,166386,3570.89,31,32,59638.3,117785.0,5,0,Normal,0
0.813,tcp,http,FIN,222,1,60885,16464,761.18,254,32,337594.0,981908.9,5,2,Exploits,1
30.811,ospf,smtp,CON,186,190,36019,20257,2372.17,255,60,138600.2,1374656.8,11,2,Normal,0
10.641,tcp,ftp-data,FIN,31,59,91887,217387,980.18,254,29,798484.7,775192.5,0,5,Normal,0
2.99,tcp,dns,RST,263,313,40878,102664,774.16,128,0,794564.9,1852599.4,14,6,Normal,0
10.543,udp,-,FIN,52,266,26203,84428,3810.78,64,32,487706.5,153300.3,3,3,Normal,0
4.6,tcp,dns,FIN,153,128,9837,59578,1960.43,255,252,597901.2,1424208.0,2,7,Normal,0
7.015,unas,http,CON,235,117,33230,168852,2836.41,128,252,953650.9,1679689.4,7,14,Normal,0
2.474,tcp,http,FIN,255,170,50092,247095,555.58,64,29,416954.4,1651689.2,1,3,Fuzzers,1
2.388,tcp,http,INT,254,175,410,206112,1140.53,255,60,265016.2,1486064.7,6,4,Generic,1
2.138,tcp,dns,INT,114,41,108683,170982,526.19,255,0,908430.1,1917354.8,9,6,Reconnaissance,1
0.002,tcp,smtp,FIN,275,290,101794,139859,1427.82,31,0,961280.6,1514852.1,1,5,Normal,0
5.894,tcp,dns,CON,127,170,91657,9002,856.04,64,252,981684.2,1277488.2,3,11,Normal,0
0.567,tcp,smtp,INT,216,27,114797,127596,4905.16,64,252,453316.0,1958128.1,12,3,Normal,0
40.787,tcp,ssh,FIN,25,112,85309,65201,1336.12,254,252,816388.8,664548.4,1,12,Normal,0
44.552,tcp,ssh,FIN,225,240,55536,497,3047.96,31,252,627354.1,61531.1,12,4,Normal,0
25.577,udp,smtp,FIN,90,223,32295,173041,1399.81,128,252,427532.7,1829474.4,7,19,Normal,0
36.599,tcp,http,INT,223,288,28429,113977,2829.08,254,29,748649.9,856812.9,5,15,Normal,0
15.477,tcp,dns,FIN,199,152,31033,213463,3030.41,31,29,760976.3,1318131.6,3,6,Normal,0
15.763,unas,ftp-data,FIN,270,297,67613,15697,3640.82,128,32,84352.2,31150.5,0,8,Normal,0
1.299,udp,http,FIN,130,240,87996,60646,3186.48,64,60,487544.2,1136797.2,11,4,Generic,1
23.829,udp,http,REQ,187,272,9554,247275,4892.82,31,29,165403.6,1180327.3,3,12,Normal,0
31.875,tcp,smtp,FIN,133,108,23840,35656,2405.78,31,0,794934.9,1050612.5,11,9,Normal,0
2.279,tcp,ssh,INT,32,43,112709,49936,2507.52,128,60,766029.3,173964.9,10,0,Normal,0
15.243,udp,ftp-data,FIN,197,293,3234,217113,856.7,254,60,52403.0,1137061.2,10,19,Normal,0
29.564,tcp,smtp,CON,254,306,89223,186691,1810.86,64,60,467599.3,1796799.3,2,12,Normal,0
24.277,tcp,ftp-data,INT,92,219,45251,242403,3639.47,254,0,357994.8,1697963.2,11,18,DoS,1
5.171,tcp,dns,CON,277,337,8081,217205,232.84,255,0,133079.0,286735.3,9,13,Fuzzers,1
0.188,tcp,-,CON,120,194,90605,143044,4580.18,31,29,119433.2,1687890.7,4,4,Normal,0
11.234,ospf,dns,CON,10,299,94118,47031,2178.42,254,0,360877.9,277444.1,12,19,Generic,1
7.003,arp,http,FIN,142,95,83247,230536,263.32,254,32,816547.0,365689.3,6,12,Fuzzers,1
19.0,udp,smtp,INT,53,261,76219,62715,2310.55,64,0,708249.7,692888.7,0,4,Normal,0
4.732,udp,-,CON,247,286,68873,176343,2269.82,254,32,750987.2,1531538.1,1,10,Normal,0
2.007,udp,http,FIN,280,246,117905,112207,3344.6,64,29,293655.8,69286.7,3,1,Exploits,1
12.349,udp,smtp,INT,120,302,61796,85172,175.65,64,32,775309.7,1982123.6,9,19,Normal,0
0.137,tcp,dns,FIN,273,168,12533,158699,1655.81,254,29,515722.0,1377984.8,5,19,Normal,0
0.782,tcp,smtp,FIN,146,275,58998,10460,1460.89,64,60,341627.1,1054182.4,1,2,Normal,0
21.965,tcp,dns,INT,76,0,46463,81154,4933.87,128,60,800718.3,272697.8,12,15,Normal,0
0.345,unas,http,FIN,295,211,46052,100800,2104.34,31,29,664528.1,1827738.0,11,13,Generic,1
5.659,udp,smtp,FIN,45,234,65120,63200,2163.52,254,29,990204.2,1261086.1,4,18,DoS,1
28.542,tcp,smtp,INT,298,17,40627,240709,3124.26,64,29,798433.7,1068513.8,7,18,Normal,0
1.649,udp,http,FIN,180,339,72204,198102,657.19,128,0,628834.3,1406952.0,11,3,Normal,0
11.756,tcp,http,REQ,99,97,117664,169673,1230.73,64,29,258081.8,1938020.2,2,7,Normal,0
13.036,tcp,dns,INT,256,296,56486,84212,989.67,64,0,660050.8,1294082.1,14,8,Normal,0
6.409,tcp,dns,FIN,206,123,81498,237934,2483.53,255,252,4963.4,1890629.5,3,15,Normal,0
0.078,unas,dns,REQ,185,245,23931,11678,4433.73,254,0,616301.1,352496.5,13,7,Normal,0
0.616,udp,-,CON,67,281,51719,9259,3475.78,31,252,614082.5,1613655.4,5,9,Normal,0
16.652,tcp,http,FIN,97,29,116571,231543,1100.14,255,60,29895.1,1663236.0,10,7,Generic,1
0.866,tcp,ftp-data,INT,65,265,52296,22417,1091.76,31,60,427330.2,1928434.5,7,6,Normal,0
0.489,tcp,http,FIN,216,257,70419,14622,886.7,128,60,829840.9,1524683.7,9,5,Generic,1
9.397,tcp,http,FIN,197,186,28645,201393,1497.7,255,0,900671.7,1551113.8,0,4,Generic,1
4.131,tcp,dns,CON,251,68,30717,39005,655.82,64,29,479491.8,1168548.2,7,1,Normal,0
12.68,udp,ftp-data,CON,3,136,74404,105042,4115.46,254,252,263301.2,1968184.0,7,11,Fuzzers,1
3.936,udp,ssh,FIN,26,269,115108,59453,270.6,128,252,613887.5,1445808.9,6,18,Fuzzers,1
4.785,udp,dns,CON,255,163,12138,182787,3990.9,128,32,618990.6,231287.9,10,7,Normal,0
0.828,unas,http,CON,286,73,43965,136522,2129.83,255,29,127799.7,1855330.9,14,2,Normal,0
19.821,tcp,http,CON,243,87,47821,172465,3501.55,64,0,374697.5,1453436.1,5,17,Generic,1
2.562,unas,ssh,CON,100,64,14458,184111,2458.75,254,29,786678.9,319193.1,6,17,Exploits,1
0.704,tcp,dns,FIN,40,100,108660,151289,2245.63,254,0,627804.0,1819575.0,0,10,Normal,0
4.711,tcp,dns,FIN,85,235,77680,101940,4690.38,64,60,316387.5,887142.9,4,1,Normal,0
2.472,tcp,smtp,FIN,188,343,83899,177269,4303.62,255,29,419755.1,236289.5,11,13,Generic,1
7.721,tcp,http,FIN,42,8,24112,51890,58.24,128,29,914933.2,306293.1,3,9,Exploits,1
1.431,arp,-,INT,137,195,61117,229616,1042.01,128,252,513470.9,252988.1,4,14,Normal,0
1.637,udp,http,CON,25,264,80649,121752,4553.19,64,29,176672.1,1008344.5,9,8,Normal,0
9.392,tcp,-,FIN,259,92,59715,131144,2697.35,31,29,217803.2,1847257.7,11,1,Fuzzers,1
11.831,tcp,smtp,FIN,258,162,67837,240551,4734.94,128,0,521554.2,513648.8,4,14,Generic,1
1.499,tcp,dns,REQ,152,184,35861,91985,1320.25,128,29,454219.0,1705338.4,6,8,Normal,0
3.717,tcp,dns,CON,182,331,12315,103778,683.28,31,252,972309.4,486898.4,0,0,Normal,0
13.058,udp,http,CON,209,328,36019,197414,1282.94,31,0,243481.2,896456.3,2,0,Generic,1
3.856,tcp,smtp,INT,208,59,91250,212574,318.27,128,29,391554.8,917789.0,2,6,Normal,0
3.109,tcp,http,FIN,88,279,10169,71705,1840.42,64,60,682863.8,1284357.6,4,8,Normal,0
7.022,udp,smtp,CON,110,122,49893,209985,4569.11,255,0,67755.1,233797.5,9,10,Normal,0
20.068,tcp,http,FIN,24,253,13844,124955,3638.72,255,252,389120.6,1603835.5,12,11,Generic,1
3.839,tcp,smtp,CON,150,66,39078,99418,4930.58,255,60,433111.3,1743022.3,3,12,Exploits,1
48.44,tcp,http,FIN,36,204,62386,90068,4800.82,64,252,168704.0,1704665.9,6,7,Generic,1
2.752,tcp,http,FIN,272,224,19902,99685,3748.28,255,32,221084.7,992948.4,12,18,Fuzzers,1
10.232,tcp,-,FIN,200,185,3924,136104,1439.17,254,29,707656.0,993644.4,1,13,Normal,0
53.81,tcp,dns,FIN,157,181,52456,209098,4695.76,31,32,535967.0,1489562.4,13,15,Normal,0
5.87,tcp,dns,FIN,69,213,107624,141682,3035.01,254,29,444126.3,1228004.5,8,9,Normal,0
11.875,tcp,smtp,RST,202,213,82656,102815,233.3,254,0,519707.1,1591806.9,7,16,Normal,0
34.072,tcp,http,RST,264,216,2605,105397,429.32,254,60,303529.4,464310.3,10,14,Normal,0
1.984,unas,ssh,INT,140,274,64247,126027,4798.99,128,0,583785.4,598393.9,9,1,Normal,0
0.786,tcp,dns,CON,286,16,2872,195454,3935.44,255,0,585057.8,1443850.6,7,9,Generic,1
2.516,tcp,http,FIN,132,243,96723,186620,3376.92,64,252,158781.8,1693643.5,3,5,Normal,0
8.595,tcp,dns,FIN,103,186,16584,125002,4523.58,128,32,161282.4,961579.5,13,9,Normal,0
25.875,tcp,dns,FIN,288,137,113403,59293,3028.91,64,0,706784.4,1765953.7,13,5,Normal,0
15.824,tcp,-,CON,279,226,90764,115113,196.73,128,32,680644.9,6053.1,1,6,Normal,0
30.691,udp,http,FIN,212,265,26137,150828,2518.81,254,0,90168.8,557412.1,14,15,Generic,1
9.544,udp,http,FIN,28,171,34794,178606,4549.18,31,0,994396.4,1206069.0,8,6,Normal,0
14.635,arp,dns,FIN,270,55,58118,117651,2074.43,255,60,960941.0,559524.0,1,13,Generic,1
4.425,tcp,dns,CON,217,181,103122,233097,412.49,128,29,872268.4,416697.3,7,7,Normal,0
4.507,arp,smtp,CON,208,97,82198,239233,1017.8,64,29,916049.0,1129043.7,10,6,Normal,0
5.297,tcp,http,FIN,254,106,12752,245196,4150.74,128,252,510287.5,189466.0,6,7,Exploits,1
13.921,tcp,smtp,INT,126,88,17751,98001,3496.61,31,29,578374.8,1790283.5,8,13,Normal,0
8.58,udp,http,FIN,103,346,89270,73712,491.92,64,252,836589.0,356030.5,6,7,Analysis,1
11.512,udp,http,FIN,92,56,110998,96735,4522.45,128,32,633526.3,122043.6,12,18,Generic,1
8.207,tcp,dns,FIN,176,31,44304,132790,3687.0,128,0,872548.1,1618557.8,4,13,Analysis,1
2.631,tcp,http,INT,112,71,53245,186207,803.01,31,29,353257.7,1382852.6,12,12,Fuzzers,1
0.717,tcp,dns,FIN,299,194,61057,151994,3797.76,31,29,617385.2,994229.4,8,5,Exploits,1
14.781,tcp,http,REQ,78,311,95400,31995,1037.15,254,32,843033.1,15181.8,4,4,Normal,0
15.547,tcp,http,CON,181,29,81035,193875,3754.36,31,32,995247.1,1843265.9,6,16,Generic,1
20.871,udp,-,REQ,41,201,60073,1003,1118.93,31,0,255098.1,135043.3,14,2,Normal,0
14.82,udp,dns,CON,140,111,2385,125118,941.98,31,60,388219.6,1094084.4,2,1,Normal,0
3.32,tcp,ssh,FIN,137,151,14536,170813,4484.63,64,60,273189.9,198872.7,3,10,Generic,1
8.103,tcp,ftp-data,CON,157,49,114290,206061,1845.21,255,0,12315.9,448216.6,10,15,Normal,0
7.892,tcp,smtp,FIN,202,207,116657,235324,291.76,31,60,361333.5,1589665.0,3,6,Normal,0
2.406,tcp,dns,FIN,172,66,59021,186851,4497.94,31,0,842189.1,731156.7,14,6,Generic,1
20.5,udp,http,FIN,242,23,15965,26500,1665.13,128,32,204119.6,706192.0,11,11,Generic,1
3.14,tcp,dns,CON,216,7,17697,63702,404.92,128,29,228802.7,917823.2,9,19,Generic,1
0.156,tcp,dns,FIN,153,95,88424,67018,3497.54,255,252,629923.9,136625.3,0,2,Generic,1
12.177,udp,ssh,FIN,104,287,94062,163159,3825.7,31,29,159579.4,1948936.1,9,15,Exploits,1
0.239,tcp,-,CON,89,254,47912,61312,175.74,255,0,444747.9,86520.5,4,7,Reconnaissance,1
4.828,udp,dns,CON,113,103,96862,227305,4719.45,128,0,786173.1,1586693.6,0,6,Normal,0
0.978,tcp,smtp,FIN,183,237,36560,168839,2717.25,255,60,381329.9,1350354.8,14,16,Generic,1
12.7,tcp,http,FIN,209,225,4888,60775,163.12,64,60,739712.5,1990000.5,9,19,Normal,0
3.611,tcp,dns,FIN,32,189,26510,154670,4043.46,254,60,828992.7,670492.4,13,3,Generic,1
15.571,tcp,http,FIN,51,319,99889,188543,4451.81,31,60,652459.9,19810.2,7,16,Normal,0
2.195,tcp,dns,FIN,92,102,53626,165727,1042.46,31,252,49169.7,798696.8,10,2,Exploits,1
0.829,udp,http,RST,225,121,115760,75694,2959.76,31,0,876945.1,380488.5,12,18,Generic,1
13.001,udp,dns,CON,261,171,2480,86613,871.42,64,60,985777.8,1043897.7,11,15,DoS,1
9.383,unas,smtp,FIN,229,68,81922,17827,2675.95,128,60,722913.5,919043.6,12,17,Generic,1
11.256,tcp,dns,INT,161,216,8291,70706,3749.95,254,252,423225.7,1678349.2,3,1,Exploits,1
10.582,udp,ssh,CON,208,145,30200,179856,2973.48,254,29,803475.0,412873.3,2,18,Normal,0
8.106,udp,ssh,FIN,292,265,24819,55952,4401.74,255,32,691374.5,586037.5,0,1,Normal,0
